140.128.9.18_19.19.19.38,99574,64390,272750,31646,284632,236184,3028,0,0,248296,18168,0,0,0,0,0,0,10598,0,216502,139288,360332,304314,4542,0,0,4542,6056,4542,0,0,0,1514,0,0,0,0,0,1514,0,0,0,0,0,0,0,0,0,0,0,4542,0,0,0,0,0,0,0,0,0,0,0,36336,501660,0,369416,916026,0,15140,243609,0,0,0,9084,0,6056,1514,0,0,0,0,0,0,0,0,1514,0,0,0,0,0,0,0,0,0,0,0,39364,632852,464094,0,6056,0,0,0,0,0,0,0,0,4542,0,0,0,0,0,0,0,0,0,
141.217.0.199_19.19.19.47,3140,0,0,0,190764,570418,0,56018,0,0,0,4542,4542,218016,4542,4542,7570,6056,0,399696,700982,189250,9084,4542,6056,149886,433004,535956,498106,690384,171082,1514,0,0,6056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10598,0,9084,0,0,0,0,0,0,0,0,0,22710,110522,22710,464798,0,0,9084,0,40878,4542,0,6056,0,0,366388,886108,389098,6056,0,28766,7570,0,222558,119606,0,0,0,0,0,0,0,0,0,0,0,0,0,6056,0,0,0,0,0,0,
147.102.222.211_19.19.19.14,42492,134050,95382,8844,0,0,75654,192196,1474,279251,0,435287,256232,0,402402,44220,4422,5896,0,0,1474,0,0,0,0,0,150348,911082,11792,4422,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103157,29480,0,0,0,10318,8844,0,0,0,0,359656,0,1474,0,0,17688,10318,0,4422,5896,0,0,0,0,0,0,0,0,5896,0,356708,30954,8844,0,5896,0,0,10318,5896,0,8844,8844,0,4422,5896,0,0,240262,316910,187198,390610,216549,0,0,1253748,396116,0,
149.20.37.36_19.19.19.22,856656,293638,642568,70752,655930,414194,30954,0,120868,119394,624976,0,154770,229944,0,19162,91388,253528,148874,213730,5896,0,0,1474,0,0,0,0,0,114972,154770,4422,0,8844,5896,0,378818,144452,60434,0,343442,123816,131186,567490,0,11792,135608,137082,0,156244,8844,0,170984,0,0,1474,0,0,0,0,5896,0,0,0,0,0,0,0,0,0,1118766,56012,10318,0,0,0,0,0,0,0,0,0,88440,327228,48642,5896,0,5896,113498,291852,0,402402,32428,0,154770,41272,0,8844,8844,0,308066,362604,515900,229944,11792,0,8844,191620,257950,0,0,0,0,7370,10318,1474,962522,728156,312488,568964,
153.19.251.225_19.19.19.28,247196,56150,241926,754100,0,346390,782694,0,134134,0,0,0,145926,172458,0,13266,36850,0,0,0,0,0,0,0,0,0,0,496738,765006,129712,114972,340494,0,10318,5896,0,490842,303644,0,0,0,8844,0,117920,1474,0,0,8844,0,222574,0,7370,0,0,0,7370,0,7370,0,0,0,100232,70752,0,0,0,235840,853446,800382,0,0,0,0,86966,10318,0,5896,151822,694254,607288,759110,288904,0,10318,7370,0,349338,561594,381766,393558,555698,0,235840,0,85492,7370,0,8844,8844,1474,356708,1474,490842,557172,797434,660352,599918,1474,170984,0,0,0,1474,339020,857868,4422,1474,17688,1474,0,
155.210.4.101_19.19.19.34,159920,25518,213155,646859,526872,21196,4542,398182,4542,6056,6056,1514,4542,190764,1019602,629824,1028006,4542,15140,722178,269492,0,69644,0,0,0,9084,999642,1514,408780,48448,142316,7570,6056,9084,436032,492050,0,0,0,22710,69644,528386,929596,0,254352,545040,1271760,0,15140,6056,0,6056,34822,601058,691898,0,0,0,0,1514,0,0,0,0,0,4542,0,0,0,0,0,0,0,0,0,0,0,196820,646478,809990,1096136,33308,389098,0,0,295230,747916,78728,1085538,817560,598030,21196,334594,996212,552610,637394,393640,37850,395154,327024,230128,0,0,0,71158,925054,767598,0,71158,495078,261922,0,174110,49962,269492,0,0,743374,505676,
162.213.3.248_19.19.19.49,112,479578,39364,199848,214988,380014,514760,0,1514,713094,806962,961390,691898,0,4542,298258,0,7570,575320,9084,314912,410294,763056,528386,4542,361846,611656,482966,3028,0,0,7570,1514,1514,0,0,0,0,0,0,0,0,181680,24224,249810,1514,0,0,3028,0,0,0,0,0,22710,72672,10598,15140,287660,6056,0,293716,1020436,0,617712,944736,38196,729748,0,0,0,0,0,7570,0,6056,18168,92354,7570,0,261922,442088,0,0,1514,0,0,0,0,6056,0,10598,6056,0,10598,6056,0,10598,19682,343678,42392,118092,0,9084,0,0,0,0,0,0,0,0,0,0,9084,12112,0,105980,0,0,
163.1.160.163_19.19.19.46,141300,9072,1514,343904,1514,644964,685874,1514,35342,0,4542,114582,0,0,0,112036,4542,7570,317940,0,7570,3028,54504,4542,6056,180166,0,7570,1514,0,0,7570,1514,6056,3028,3028,6056,1514,0,0,1514,0,0,0,0,0,9084,190764,0,9084,0,0,0,0,0,13626,84784,4542,6056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22710,96896,4542,22710,260408,514760,727844,0,12112,0,0,0,46934,496592,298258,0,6056,0,0,0,0,6056,0,6056,0,0,0,0,6056,66616,741860,209710,0,0,0,0,0,21497,0,0,0,
163.178.174.25_19.19.19.6,234898,0,497736,306658,71380,673618,449570,0,380292,29480,1474,0,0,5896,0,0,0,4422,0,525800,12850,0,0,0,39798,148874,247632,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7370,44220,0,0,0,0,0,0,0,0,0,0,10318,0,0,0,8844,0,0,0,0,218152,0,0,0,0,0,135608,493790,0,0,0,0,8844,125290,19162,107602,623502,481998,496738,100232,1474,0,0,5896,0,0,0,0,0,140030,57486,8844,0,0,0,0,0,0,0,0,0,0,7370,10318,0,8844,521796,455938,0,
185.87.121.190_19.19.19.41,108256,31506,7570,0,0,199766,136766,4542,10652,0,0,0,0,0,0,0,1514,0,0,0,0,0,0,0,0,0,0,0,9084,480436,0,0,4542,0,0,0,0,227100,125662,0,0,0,317940,243872,7570,3028,6056,1514,0,0,22710,731262,0,0,15140,27252,95382,183194,570778,399370,24224,1514,0,12112,221044,478424,80242,218016,0,0,95382,6056,0,251324,387584,31794,422406,404238,345192,0,310370,376986,28766,408780,125662,6056,0,230128,0,33308,467826,971652,585688,1514,0,0,9084,0,0,0,0,0,68130,516274,0,225586,0,0,537470,778832,162516,0,9084,62074,696068,501134,0,0,6056,0,
192.38.78.162_19.19.19.7,1404,15966,114432,114972,216662,69332,502634,8844,647318,747422,0,0,216678,5896,0,0,97284,770914,692130,0,1049759,627924,0,682462,405350,222574,831336,238788,5896,0,184250,100232,104654,119394,784168,280060,151822,655930,555698,984632,826914,408298,405350,213730,172458,510004,446622,0,473154,147400,141504,647086,856394,989650,1041930,505582,806278,622028,710468,1014112,701624,81070,0,1474,0,0,0,0,13266,0,10318,0,8844,5896,0,84018,194568,33902,0,116446,630872,626450,0,7370,0,0,5896,135608,255002,0,151822,0,0,140030,141504,50116,7370,0,0,148874,30954,212256,262372,0,361130,397980,0,5896,88440,1474,4422,359656,860816,41272,228470,41272,8844,8844,1056858,350196,
193.136.164.6_19.19.19.29,274502,73228,315761,521796,0,0,0,0,0,0,0,364078,0,504108,231418,150348,654456,165088,0,16214,7370,0,2948,0,0,0,0,0,0,0,0,14740,131186,710468,112024,0,8844,0,0,0,10318,8844,0,10318,10318,0,0,0,0,585178,279487,0,30954,5896,0,1474,0,0,633820,222574,182776,563068,1474,8844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203412,499686,39798,184250,8844,0,7370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10318,0,
193.166.3.3_19.19.19.9,68806,0,478660,691242,212256,0,0,0,0,0,7370,170984,828388,0,470206,20636,411246,723298,187902,512952,1311608,122342,552750,88440,0,0,0,0,0,0,0,0,0,0,0,0,0,375870,0,4422,107602,389136,277112,5896,0,1474,0,0,487894,123816,169510,538010,269742,0,0,0,0,0,0,0,0,0,0,0,0,0,235840,1176252,173932,0,0,0,0,0,11792,0,0,0,10318,0,0,0,0,411246,56012,0,0,0,107602,0,5896,10318,0,114972,5896,0,20636,5896,0,0,170984,84018,160666,22110,0,0,0,0,1474,280060,0,0,0,0,0,0,0,0,0,4422,
193.6.176.62_19.19.19.16,261704,0,75160,0,0,29345,5896,0,440962,7370,7370,0,0,39798,0,0,0,4422,0,599370,0,0,0,0,713268,1309386,0,5896,5896,0,5896,7370,0,7370,1474,0,0,7370,0,8844,5896,0,1474,0,0,8844,0,0,0,10318,0,5896,0,0,0,128238,302170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94336,0,0,0,7370,0,0,0,0,7370,10318,0,5896,0,0,0,0,0,0,0,0,0,5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422,887348,
194.105.226.20_19.19.19.17,119364,302630,5896,0,0,8844,0,4422,0,0,0,0,0,0,0,0,5896,0,0,0,0,0,0,0,0,0,0,0,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7370,0,380778,11792,0,0,0,7370,5896,0,5896,107602,473594,23750,0,0,0,13266,0,0,0,103180,364676,89071,0,10318,64856,0,327228,206360,0,0,0,10318,0,8844,4422,0,0,0,0,0,0,0,0,0,0,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
194.116.84.15_19.19.19.18,50909,35530,170984,0,4422,7370,0,620554,33902,0,212256,322806,219626,0,529166,303644,0,0,0,0,0,0,1474,5896,1474,277112,0,8844,0,0,0,0,1474,0,0,0,0,2948,5896,293326,493790,265320,4422,11792,8844,0,0,0,13266,48642,10318,14740,515900,523270,769428,0,0,0,14740,337546,0,4422,399454,337546,0,247632,1180674,1339866,1280906,731104,32428,359656,22110,568964,0,100232,0,0,0,1474,0,0,0,0,0,5896,0,0,0,0,0,0,0,0,0,0,0,4422,4422,5896,20636,97284,8844,5896,0,11792,5896,0,0,5896,0,484946,294800,0,8844,5896,0,225522,72226,17688,
194.2.0.36_19.19.19.10,259134,53540,81070,22110,402712,0,0,0,0,299058,103110,7370,0,0,0,0,0,0,0,0,75953,84018,10318,0,0,0,85492,272853,1474,0,0,1474,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,8844,0,7370,0,0,0,8844,0,405326,554848,1171118,518848,0,300696,928620,365992,0,4422,0,0,0,0,23590,0,0,0,0,0,0,0,0,0,51590,315436,364078,696054,0,349338,658878,392084,0,5896,2948,0,5896,0,0,16214,39798,0,0,0,0,216678,13266,0,0,0,0,0,0,0,0,0,148874,0,0,318384,0,7370,0,
195.14.50.21_19.19.19.32,111260,333528,372086,0,1514,3028,1514,483464,324576,1514,0,7462,0,0,0,0,6056,0,0,0,0,0,0,0,0,0,6056,0,6056,0,0,0,1514,0,0,0,0,0,1514,0,0,0,0,0,0,0,0,0,0,0,4542,0,0,0,0,0,0,0,0,0,0,0,6056,0,0,0,0,352762,253668,0,0,0,4542,0,0,0,0,0,9084,0,6056,0,0,0,0,0,0,0,0,0,4542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143830,0,0,0,0,0,0,
202.28.209.254_19.19.19.40,105252,22626,9084,1514,229692,4542,766084,537470,0,109008,1514,4542,181680,22710,7570,1514,6056,27252,9084,296744,0,255866,10598,6056,4542,572292,56018,213474,4542,0,320968,0,15140,15140,443602,699468,1095204,514760,16654,104466,205904,0,0,154428,216502,10598,472368,7570,3028,0,0,0,9084,9084,0,1514,0,0,0,0,0,0,0,0,6056,0,0,0,0,0,0,0,0,0,0,0,6056,22710,92354,280090,16654,6056,21196,793336,632852,395154,0,0,6056,0,263436,299772,57532,740346,467826,77214,15140,0,10598,0,0,0,6056,0,9084,0,0,0,9084,0,9084,6056,0,352762,601058,0,198334,0,0,201362,
202.38.97.230_19.19.19.4,54230,0,245670,0,53402,1031998,894718,1202784,0,16214,1474,0,0,4422,0,0,0,0,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,5896,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,8844,10318,0,8844,8844,0,5896,8844,0,8844,8844,0,5896,8844,0,355234,0,0,0,0,8844,5896,0,399454,
202.8.44.105_19.19.19.23,58798,1514,619340,619024,1514,3028,0,1514,99924,6056,4542,386070,0,4542,663132,669188,0,352762,607114,0,4542,473882,4542,599544,389098,467826,21196,6056,4542,796364,573578,0,504610,317516,287660,817560,1285386,1514,0,39364,16654,631338,454200,340650,470854,0,267978,625282,535956,30280,264950,24224,569264,716122,523844,16654,271006,870550,271006,9084,0,0,0,10598,0,10598,36336,57532,6056,0,0,0,9084,0,263436,420892,319454,4542,172596,0,0,9084,19682,233156,31794,604086,407266,174110,42392,105980,298258,0,37850,34822,540498,0,10598,0,6056,0,0,187736,52990,370930,0,134746,16654,52990,255866,86298,773654,561694,0,9084,72672,528386,746402,10598,277062,142316,
202.90.159.172_19.19.19.25,224828,840414,0,29480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451571,0,5896,4422,0,0,0,0,0,0,0,0,0,0,4422,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,10318,0,0,0,182776,89914,8844,0,0,0,0,179828,7370,0,119394,0,75174,7370,0,5896,4422,0,0,0,0,0,0,0,0,2948,0,0,0,0,0,0,0,0,0,0,0,8844,0,0,0,0,10318,8844,0,5896,0,0,0,8844,0,2948,228470,0,
203.0.178.32_19.19.19.1,13846,109004,0,28006,168036,69718,175406,368638,23584,0,5896,4422,0,0,0,0,0,0,0,0,7370,0,1474,0,0,0,0,0,0,0,0,393558,437778,151822,126764,48642,0,8844,0,0,0,8844,0,5896,8844,0,0,0,0,253528,0,2948,0,0,0,0,0,0,0,0,5896,0,0,0,0,0,0,0,0,0,0,1474,4422,0,0,0,0,0,0,0,0,0,5896,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,5896,8844,
203.178.132.80_19.19.19.19,271768,149982,0,20636,0,13266,0,0,0,0,7370,10318,0,741422,78122,249106,0,8844,0,73688,31312,0,162140,89014,5896,0,0,132637,0,496738,244684,141504,787116,63382,95810,757635,680988,713416,598444,963996,0,0,168374,0,561594,683936,0,728156,418616,0,638242,252054,73700,0,627924,626450,436304,184250,442200,0,0,527692,181302,142978,933042,1059806,476102,0,1117292,66330,252054,678040,91388,0,566016,32428,193094,915354,504108,0,5896,116446,47168,169510,489368,0,5896,154770,356708,279808,0,44940,0,225522,255226,169510,390610,1474,319858,511478,815904,76648,185724,190146,1474,4422,5896,1474,162140,1474,0,0,4422,213730,561594,362572,0,0,166,138388,
212.110.161.69_19.19.19.45,15132,0,0,0,171228,21100,310872,40602,426948,10598,0,319454,400880,0,4542,31166,0,0,0,7570,786676,13626,3028,3028,0,0,4542,3028,7570,9084,214988,0,7570,13626,469340,375472,0,239212,308856,10598,228614,1514,0,0,10598,613170,613170,0,0,302800,172596,392126,1038184,878000,1093108,855410,328538,0,0,0,27252,911428,0,0,0,0,0,0,0,4542,0,0,0,0,0,0,0,0,0,234670,27252,3028,0,0,248296,595002,576834,572292,0,316426,252838,1514,0,0,33308,410294,31794,252838,278576,0,6056,0,0,0,0,0,6056,0,0,0,0,1514,0,0,0,0,0,258894,122634,0,
212.191.2.18_19.19.19.26,34514,200801,146552,18713,0,0,113836,0,339858,0,346390,1474,1474,0,0,601392,981192,1020008,0,642664,554484,11792,0,0,235840,309540,244684,1043592,69278,13266,0,305118,405350,714890,302170,0,0,458414,545380,54538,5896,0,0,0,0,392084,272690,0,0,650034,776798,61908,0,13266,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,378818,604340,374396,53064,8844,5896,1474,0,7370,
212.191.2.18_19.19.19.27,48576,170104,57042,102033,1474,340494,976122,857868,538010,0,439252,126764,0,20636,0,0,0,0,247632,448232,7370,0,8844,330176,219626,257950,849470,909458,552750,605814,0,170984,0,8844,0,10318,0,0,0,194568,389136,0,196042,58960,4422,0,0,0,0,142978,8844,0,41272,5896,0,8844,5896,0,5896,1474,0,0,123816,387662,0,0,10318,0,0,0,0,0,8844,0,0,0,0,0,0,0,0,0,125290,241736,14740,1474,4422,0,0,0,0,0,0,0,0,0,420090,620554,574860,490842,144452,5896,4422,414194,2948,17688,2948,2948,160666,538010,325754,5896,0,51590,13266,1012638,872608,0,23584,731104,
212.47.239.32_19.19.19.11,331890,378564,199315,157718,0,97284,2948,7370,113498,950730,256476,0,571912,0,29480,5896,0,5896,181302,575684,194568,663300,983158,250580,0,367026,0,140030,462836,414194,0,42746,0,86966,117920,901004,885874,0,28006,11792,0,8844,57486,0,263846,0,378818,651508,210782,10318,0,5896,0,0,334598,0,554224,58960,0,518848,408298,0,8844,0,5896,8844,0,0,0,0,8844,442200,977262,594022,367026,0,232892,745844,601392,443674,887348,747318,103180,0,188672,735526,0,0,0,0,5896,76648,0,10318,125290,4422,178354,324280,0,170984,13266,0,4422,0,0,0,0,92862,11792,0,274164,723734,434830,670670,172458,312488,33902,424512,4422,714890,
213.166.187.92_19.19.19.36,183306,107494,198334,499620,1514,13626,1514,0,0,337622,740346,414836,0,166540,489022,602572,39364,0,0,0,148372,0,201362,130204,243754,0,6056,0,0,327024,40878,9084,4542,1514,224072,722178,78728,10598,6056,0,0,0,0,177138,1028006,855410,625282,307342,10598,0,489022,1314152,906886,0,9084,0,0,0,0,0,0,0,0,0,0,0,42996,0,0,0,0,0,0,0,0,0,0,0,10598,4542,6056,6056,19682,202876,0,9084,0,0,0,24224,7570,9084,59046,917484,705524,165026,10598,0,6056,0,0,0,0,0,0,0,0,0,7570,0,10598,46934,446630,155942,81756,46934,360332,794850,0,551096,
213.229.119.169_19.19.19.44,231738,67578,316426,799522,489022,4542,856924,12112,0,417864,441850,1514,12458,0,4542,145344,6056,1514,9084,271006,518922,0,3028,3028,0,0,0,4542,628850,425962,0,309202,224072,305828,411808,95382,358818,440538,345192,1055258,0,15140,523844,458742,343678,0,16654,149886,0,0,0,0,0,346706,537036,0,18168,0,0,0,434230,305828,15140,520816,311884,0,186222,478424,590460,545040,390612,473882,62074,245268,672216,0,33308,535956,611656,283118,22710,672216,355790,37850,345192,383042,588946,458742,487508,535956,80242,0,59046,40878,75700,15140,0,12112,10598,0,414836,0,6056,0,9084,0,0,0,10598,0,10598,6056,0,269492,466312,0,62074,207418,0,0,
219.216.128.25_19.19.19.5,172528,283296,321332,950924,751740,530640,383240,1474,0,0,7370,0,0,0,0,374396,333124,2948,0,935990,0,465784,0,381766,0,0,0,0,0,174459,781220,69278,5896,0,0,0,0,0,0,0,0,7370,0,1474,0,0,0,0,0,0,0,0,198990,0,0,0,0,0,0,0,0,0,0,0,0,0,10318,0,0,0,1474,61908,8844,1474,517374,13266,0,50116,1474,57486,4422,1474,8844,166562,13266,0,0,0,60434,1474,0,0,1474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23.79.234.240_19.19.19.48,180266,0,1514,920106,1514,0,0,1514,0,0,0,0,0,9084,142316,95382,4542,979558,1928836,174110,9084,4542,6056,0,0,0,10598,7570,3028,7570,9084,941708,690384,3028,0,0,0,0,0,0,0,0,270765,413322,1514,0,0,10598,19682,812966,849354,211960,0,0,0,15140,413322,0,0,0,0,0,34822,1102192,737318,25738,16654,261922,482966,12112,80242,0,0,0,0,0,0,0,0,0,6056,0,0,0,0,0,0,0,0,0,7570,0,0,0,0,36336,9084,0,6056,27252,127176,49962,208932,0,0,0,0,0,0,0,0,0,0,0,0,0,198334,0,0,0,
31.193.177.85_19.19.19.2,305009,30202,429938,596024,825642,0,0,0,0,440726,132626,568964,845940,249972,0,0,0,4422,0,14740,7370,0,4422,0,0,0,0,0,0,0,0,7370,5896,0,8844,0,0,0,0,0,0,0,0,0,8844,0,0,0,0,14740,0,0,0,1474,0,0,0,0,0,5896,0,0,0,0,0,0,0,0,0,0,0,5896,0,316910,0,0,0,0,0,8844,0,4422,5896,0,0,0,0,0,0,0,0,5896,0,5896,86966,0,176880,0,1474,0,0,0,8844,0,0,0,0,0,0,0,0,0,0,7370,10318,0,8844,17688,1474,635486,
